choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
1,6,4,0.717560548669454,0.469370950231967,0,1.48913759062492,1,6,6,0.359871400054544
2,2,6,0.326881856809781,0.90336740198702,3.45891327106343,0,1,6,6,0.386612699832767
1,5,6,0.171651836098941,0.952409314900827,4.68454487281132,0,1,6,6,0.386264287866652
2,2,6,0.424166546866375,0.967153183169269,3.25791981781736,0,1,6,6,0.400180472061038
1,5,3,0.767373345218307,0.476870790346,0,1.74301532923384,1,6,6,8.41014137212187
2,2,4,0.398469703457537,0.753995268025433,2.13315338740738,0,1,6,6,3.07898554112762
1,6,2,0.498723268275486,0.116231256218735,0,2.29495207234051,1,6,6,3.41240981500596
2,2,5,0.351813501842233,0.929525462412054,3.46627176341893,0,1,6,6,0.49298845930025
1,5,6,0.0371602876284906,0.552954172041711,3.09476330647932,0,1,6,6,1.23965555615723
1,6,3,0.945927576136742,0.59343999093093,0,2.11492551123487,1,6,6,3.65213212510571
1,5,2,0.818968010982018,0.795134108883857,0,0.143003412588967,1,6,6,0.373324836604297
1,2,5,0.17116463844253,0.764078303596041,3.55748199092107,0,1,6,6,0.373114427085966
1,3,4,0.0414967569715794,0.435994421334935,2.36698598618013,0,1,6,6,0.320102849043906
2,5,4,0.585169645764478,0.440803544335441,0,0.866196608574221,1,6,6,0.559472641907632
2,6,3,0.470704762018614,0.134935246843349,0,2.01461709105159,1,6,6,0.387503888923675
2,4,3,0.587617285823271,0.055845041785317,0,3.19063346422773,1,6,6,0.413190005812794
2,5,2,0.416147954490105,0.198671115189172,0,1.3048610358056,1,6,6,1.35936907120049
1,6,2,0.831303134016368,0.782759047012198,0,0.291264522025019,1,6,6,11.0624453420751
1,4,6,0.0634229295251066,0.949176528467413,5.31452159365384,0,1,6,6,0.372667455114424
1,5,4,0.803206610867384,0.493508848125818,0,1.8581865764494,1,6,6,4.10485690413043
1,5,6,0.220495532835133,0.868420360082956,3.88754896348694,0,1,6,6,1.36000670678914
1,5,3,0.145304859683525,0.138776701008331,0,0.0391689520511631,1,6,6,6.39756291685626
2,4,3,0.267294040539905,0.105091169991107,0,0.973217223292783,1,6,6,0.359602977987379
2,5,4,0.800288069434598,0.441582987290613,0,2.15223049286391,1,6,6,0.427215774077922
2,6,3,0.678153833690171,0.147478916750978,0,3.18404950163516,1,6,6,0.372805924154818
1,3,6,0.271902438379779,0.751131784520639,2.87537607684516,0,1,6,6,2.43997969012707
1,5,4,0.55712038444221,0.410457376116168,0,0.879978049956252,1,6,6,34.4132966729812
1,3,5,0.152532324265937,0.625700751610892,2.83901056406973,0,1,6,6,4.29188665794209
2,4,3,0.214202487009672,0.101199171552993,0,0.678019892740073,1,6,6,0.533219809178263
1,4,3,0.756833545750395,0.181279040491804,0,3.45332703155155,1,6,6,1.98602644959465
1,5,2,0.343974062401789,0.239563513658738,0,0.62646329245831,1,6,6,1.70611076196656
1,2,5,0.416952707533237,0.724155511112956,1.84321682147831,0,1,6,6,0.426436653360724
2,5,3,0.761806661617852,0.00623322464815957,0,4.53344062181816,1,6,6,0.359701969195157
2,4,3,0.37740382523155,0.0260906666638752,0,2.10787895140605,1,6,6,0.360664514824748
1,4,2,0.974373983207333,0.559348745997692,0,2.49015142325785,1,6,6,11.382036536932
2,5,2,0.460934085054758,0.0476266397385051,0,2.47984467189752,1,6,6,1.29232087172568
1,3,4,0.441753969733489,0.558969310745117,0.703292046069769,0,1,6,6,11.7288292497396
1,6,3,0.635951973794006,0.614424701134872,0,0.129163635954803,1,6,6,3.09202779596671
1,3,6,0.0143607677958723,0.528590132728494,3.08537618959573,0,1,6,6,0.386722299735993
2,5,2,0.892193750893787,0.100371271884242,0,4.75093487405727,1,6,6,0.373540340922773
1,3,6,0.086621194652571,0.424947142333233,2.02995568608397,0,1,6,6,0.347069703042507
1,5,6,0.119744992870719,0.554095178169243,2.60610111179114,0,1,6,6,0.440054567996413
2,4,6,0.536026220086974,0.992681001775284,2.73992869012986,0,1,6,6,0.386612038128078
1,5,3,0.584816565543793,0.534990469242907,0,0.298956577805316,1,6,6,0.479527213145047
