choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
1,3,6,0.477299869282776,0.978903035623442,3.00961899804399,0,1,6,6,0.373065906111151
2,4,2,0.545159944121335,0.503180847271895,0,0.251874581096636,1,6,6,0.360294496174902
2,3,5,0.187718695582691,0.241755680293662,0.324221908265828,0,1,6,6,0.359748199116439
2,4,3,0.777602917876841,0.628117903428207,0,0.896910086691804,1,6,6,0.346870932262391
2,2,6,0.000330940354769556,0.12578094430537,0.752700023703603,0,1,6,6,0.359877869021147
2,4,3,0.885172324201638,0.0912528569303699,0,4.76351680362761,1,6,6,0.3602235740982
1,3,6,0.0186586510476929,0.930863250946097,5.47322759939042,0,1,6,6,0.319683445151895
2,5,3,0.689701444324898,0.0429398287287633,0,3.88056969357681,1,6,6,0.360467540565878
1,3,6,0.0133972107495168,0.436247599048655,2.53710232979483,0,1,6,6,0.346501214895397
1,4,2,0.50778238079873,0.298474084259232,0,1.25584977923699,1,6,6,0.519818830303848
1,6,3,0.818568474994306,0.680359229296613,0,0.829255474186156,1,6,6,0.346756837330759
1,5,4,0.973569671611101,0.624500123143429,0,2.09441729080603,1,6,6,0.386743840761483
1,6,3,0.835756078751644,0.668878190996534,0,1.00126732653066,1,6,6,0.399560641031712
2,6,4,0.871542770821388,0.0193491950721243,0,5.11316145449558,1,6,6,0.346649527084082
2,2,3,0.627039716405347,0.656513624664635,0.176843449555731,0,1,6,6,0.665717444848269
1,5,2,0.538888701488678,0.102405920206758,0,2.61889668769152,1,6,6,0.546754697803408
1,2,5,0.000750255771330677,0.609548748754686,3.65279095790013,0,1,6,6,0.386336700990796
2,5,3,0.497949363895668,0.0349589944979916,0,2.77794221638606,1,6,6,0.373443186283112
2,2,3,0.270741645838479,0.354841607322377,0.504599768903386,0,1,6,6,0.399288323707879
2,4,3,0.53757938907369,0.0967921615097635,0,2.64472336538356,1,6,6,1.35973411984742
1,6,5,0.383135347339853,0.355782740915093,0,0.164115638548562,1,6,6,0.359757290221751
2,6,5,0.512240156769864,0.161332316306109,0,2.10544704278253,1,6,6,0.359816774260253
2,2,6,0.684237319829053,0.976634366892574,1.75438228238112,0,1,6,6,0.399552471004426
1,2,6,0.47315162209475,0.93547171723818,2.77392057086058,0,1,6,6,0.413268900942057
1,6,4,0.319848750866879,0.0740358094098213,0,1.47487764874235,1,6,6,0.520190076902509
1,6,3,0.992726337161253,0.751548669185279,0,1.44706600785584,1,6,6,0.719179428182542
2,2,5,0.244257243463889,0.707517359269558,2.77956069483401,0,1,6,6,0.559365975204855
