choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
1,6,5,0.631424852475256,0.357495551629688,0,1.64357580507341,1,6,6,2.02628559386358
2,6,5,0.5720726147164,0.0661374470526992,0,3.0356110059822,1,6,6,0.400165043771267
1,4,6,0.254456122989979,0.842164244429285,3.52624872863584,0,1,6,6,0.320624054875225
1,4,5,0.161439484526142,0.259306327094932,0.58720105541274,0,1,6,6,0.999587643891573
2,2,4,0.370061658960796,0.626302154095053,1.53744297080554,0,1,6,6,0.426196786109358
1,4,2,0.533374792213261,0.430132728270317,0,0.619452383657662,1,6,6,3.82488153735176
2,2,6,0.131169478004412,0.288816039119296,0.945879366689306,0,1,6,6,0.359363452065736
2,4,6,0.100030377088129,0.210547720180148,0.663104058552116,0,1,6,6,0.546556003857404
2,4,2,0.322607520652286,0.0645996029789558,0,1.54804750603998,1,6,6,1.42632662924007
2,5,4,0.487429781578216,0.232338985070744,0,1.53054477904483,1,6,6,5.85110633121803
1,4,6,0.0371499383063754,0.705303572912376,4.00892180763601,0,1,6,6,1.11998798791319
1,3,4,0.0268446239767804,0.745762292177306,4.31350600920315,0,1,6,6,0.320162049029022
1,6,4,0.786483606689835,0.429977636053216,0,2.13903582381971,1,6,6,3.89178796298802
2,6,4,0.545382313684273,0.180135978004027,0,2.19147801408147,1,6,6,2.02591128321365
1,5,4,0.692559664925821,0.443784884849463,0,1.49264868045815,1,6,6,11.7161002038047
2,6,5,0.980664063701715,0.0209186347298877,0,5.75847257383097,1,6,6,0.359978197142482
2,4,3,0.844843850398829,0.290593653121308,0,3.32550118366513,1,6,6,2.49211717583239
1,2,4,0.0768337077818968,0.269297128202998,1.15478052252661,0,1,6,6,1.30595049262047
1,6,5,0.793618720394382,0.468601988381055,0,1.95010039207996,1,6,6,12.6356688966043
2,6,2,0.999654540791947,0.193867090248441,0,4.83472470326103,1,6,6,0.693237654864788
1,5,4,0.99022633395634,0.104658191606709,0,5.31340885409778,1,6,6,0.626809352077544
2,4,3,0.523732788173357,0.057507213231878,0,2.79735344964888,1,6,6,4.22460802504793
1,5,2,0.515100935713901,0.301426543528878,0,1.28204635311013,1,6,6,56.4050416639075
1,2,6,0.389131676121211,0.44727727325972,0.34887358283106,0,1,6,6,6.55777740478516
1,3,2,0.531129346010801,0.404446428830012,0,0.760097503084735,1,6,6,8.08988478826359
1,4,3,0.384266900543248,0.373797430365252,0,0.0628168210679743,1,6,6,18.9258160539903
2,6,3,0.343312436874636,0.202376587876294,0,0.84561509399005,1,6,6,3.38586174696684
1,2,3,0.322099482790613,0.636242166923472,1.88485610479715,0,1,6,6,20.2859362419695
2,4,2,0.670005928571339,0.513516392332277,0,0.938937217434374,1,6,6,3.75868485821411
2,6,5,0.921070327945552,0.429001780892257,0,2.95241128231977,1,6,6,2.89315010700375
2,4,2,0.295170901480676,0.0836136830428679,0,1.26934331062685,1,6,6,0.478981547988951
2,6,5,0.236858669313071,0.0426153899368902,0,1.16545967625708,1,6,6,0.439801806118339
1,4,5,0.181926328773576,0.635807697491631,2.72328821230833,0,1,6,6,17.2868465026841
2,2,5,0.133874417344981,0.184930914167748,0.306338980936603,0,1,6,6,4.13118506083265
1,2,4,0.0680424105692852,0.588794437976924,3.12451216444583,0,1,6,6,0.320390925742686
1,6,3,0.989668957884269,0.627654529003266,0,2.17208657328602,1,6,6,41.0774757810868
1,3,2,0.545676687520778,0.188087161717977,0,2.14553715481681,1,6,6,17.0730588180013
2,5,2,0.558279663118664,0.00629803538615724,0,3.31188976639504,1,6,6,0.373634148854762
2,5,3,0.230026006340061,0.0470885574105608,0,1.097624693577,1,6,6,1.50649284012616
1,6,4,0.476664823701915,0.305691958081765,0,1.0258371937209,1,6,6,0.386032395996153
1,6,4,0.745551677302249,0.449797438667061,0,1.77452543181112,1,6,6,31.3747006980702
2,5,2,0.882926724330954,0.526023854746494,0,2.14141721750676,1,6,6,15.1675054589286
1,3,2,0.491121291411631,0.130451069274196,0,2.16402133282461,1,6,6,4.67823942610994
1,3,6,0.14094588120512,0.877425414452993,4.41887719948724,0,1,6,6,1.12025870289654
2,6,5,0.665367990110707,0.215069040756239,0,2.7017936961268,1,6,6,0.346211535856128
2,5,6,0.897100969169802,0.978038739868458,0.485626624191938,0,1,6,6,6.97070448286831
2,4,5,0.635244769805691,0.825765171938466,1.14312241279665,0,1,6,6,23.4173931102268
1,4,5,0.241680984963514,0.932314281786007,4.14379978093496,0,1,6,6,7.9305854854174
1,5,6,0.124964221438842,0.342364786352201,1.30440338948015,0,1,6,6,0.372796246316284
2,4,2,0.51724756579718,0.379838353199809,0,0.824455275584225,1,6,6,31.4014451517724
1,5,3,0.94078124684318,0.212467470770919,0,4.36988265643357,1,6,6,0.293393637053668
2,5,6,0.751877778559866,0.809824255672202,0.347678862674012,0,1,6,6,1.39990696590394
