choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
2,5,4,0.732440136248451,0.121369927712423,0,3.66642125121617,1,6,6,0.386898844968528
2,4,6,0.0922063570898987,0.712243609927708,3.72022351702686,0,1,6,6,0.586491343099624
2,3,6,0.640690367035889,0.797979454415841,0.943734524279709,0,1,6,6,0.400173412635922
2,2,6,0.24609444953785,0.442092348096004,1.17598739134892,0,1,6,6,0.452733901795
2,2,6,0.149332352052132,0.828840940179695,4.07705152876538,0,1,6,6,0.373332767747343
2,4,6,0.55300549257221,0.767570238917866,1.28738847807394,0,1,6,6,0.733314952347428
1,3,2,0.733080574652683,0.0853652097682307,0,3.88629218930672,1,6,6,0.613297197036445
2,5,3,0.48592915268891,0.0112692425079966,0,2.84795946108548,1,6,6,0.399828836787492
1,3,4,0.854161559070536,0.893323298494016,0.234970436540884,0,1,6,6,0.399842128157616
2,2,3,0.492107147580063,0.844829378111674,2.11633338318967,0,1,6,6,0.599993901327252
2,2,5,0.169669798188689,0.504859265175117,2.01113680191857,0,1,6,6,0.480052385944873
2,6,4,0.626286784012935,0.00197890540677072,0,3.74584727163699,1,6,6,0.412970785982907
1,4,2,0.953054366611435,0.628485336726757,0,1.94741417930807,1,6,6,0.506237023044378
2,5,3,0.957228905501416,0.00951729808445894,0,5.68626964450174,1,6,6,0.61297930823639
2,2,4,0.250988791347942,0.36861618485703,0.705764361054527,0,1,6,6,0.546133444178849
1,4,2,0.834755686966123,0.161411004681797,0,4.04006809370595,1,6,6,0.692994649056345
1,4,3,0.894220209165579,0.377574476123589,0,3.09987439825194,1,6,6,0.479450084269047
2,2,3,0.527164716053365,0.999852868728271,2.83612891604944,0,1,6,6,0.373319792095572
2,2,6,0.546328852207553,0.68897163853467,0.855856717962705,0,1,6,6,0.413082173094153
2,2,5,0.154868061726386,0.526813522226556,2.23167276300102,0,1,6,6,0.479428756050766
1,5,3,0.920257152952374,0.296538362417621,0,3.74231274320852,1,6,6,0.546461741905659
2,4,3,0.456834129270555,0.0112106502108325,0,2.67374087435833,1,6,6,0.466598954983056
1,6,3,0.457443494562732,0.0955826407743537,0,2.17116512273027,1,6,6,0.52026070188731
2,3,6,0.446467213074894,0.774450149747753,1.96789762003715,0,1,6,6,0.426730480976403
2,4,6,0.0134812546956731,0.579447670178231,3.39579849289535,0,1,6,6,0.81250711530447
2,4,2,0.994628689715,0.0519423233587026,0,5.65611819813779,1,6,6,0.359999960754067
