choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
2,4,5,0.46466371019588,0.602977262159333,0.829881311780718,0,1,6,6,0.412885535042733
1,6,2,0.883801571970713,0.427017540404116,0,2.74070418939958,1,6,6,0.360182638280094
2,2,3,0.199540387000675,0.351948565501696,0.914449071006127,0,1,6,6,0.373192443978041
2,3,4,0.186959450685866,0.227487677348539,0.243169359976039,0,1,6,6,0.426481334958225
2,5,6,0.130382149540997,0.332787335539603,1.21443111599164,0,1,6,6,0.466460801195353
2,2,4,0.183870035774945,0.349567672400534,0.994185819753532,0,1,6,6,0.386817660182714
1,3,2,0.404422534352365,0.129534860201895,0,1.64932604490282,1,6,6,0.479531333781779
1,5,2,0.788580766314911,0.383875086616667,0,2.42823407818947,1,6,6,0.386751570738852
2,4,3,0.203669092247108,0.0664333971526629,0,0.823414170566673,1,6,6,0.31966833723709
2,5,3,0.953910128657664,0.178434813478233,0,4.65285189107659,1,6,6,0.36010631872341
2,3,2,0.969803951200938,0.495007834162101,0,2.84877670223302,1,6,6,0.666664813179523
1,3,4,0.351326599415078,0.746156369217744,2.368978618816,0,1,6,6,0.359336673282087
2,3,6,0.422025904721593,0.480777177717899,0.352507637977836,0,1,6,6,0.373724002856761
1,4,6,0.476090819330928,0.658400494911894,1.0938580534858,0,1,6,6,0.58698179712519
2,4,2,0.969333190922315,0.197951409126609,0,4.62829069077423,1,6,6,0.373747394885868
2,4,3,0.695400521482993,0.596564564666042,0,0.593015740901705,1,6,6,0.346218307968229
1,4,2,0.805639440568927,0.781746036737108,0,0.143360422990918,1,6,6,0.545857515186071
2,4,6,0.0302126994497202,0.12328376347352,0.558426384142799,0,1,6,6,0.373669844120741
1,6,5,0.838806629105847,0.823015381965328,0,0.0947474828431136,1,6,6,0.399864423088729
1,6,2,0.714178952721031,0.629482607184668,0,0.508178073218176,1,6,6,0.359904435928911
1,5,2,0.794583798290502,0.569897868470241,0,1.34811557892157,1,6,6,0.38673522695899
2,5,2,0.982383511020981,0.643480834385138,0,2.03341605981505,1,6,6,0.45368195977062
1,6,4,0.384546597201632,0.30900128200138,0,0.453271891201507,1,6,6,0.533131464384496
2,4,2,0.61345087392882,0.268838121680933,0,2.06767651348732,1,6,6,0.400407857261598
2,2,3,0.157682334611976,0.166997823476325,0.0558929331860938,0,1,6,6,0.359822171740234
2,6,5,0.998034102375635,0.959158627297337,0,0.233252850469785,1,6,6,0.492854069918394
1,3,2,0.422261361229355,0.191254968844007,0,1.38603835431209,1,6,6,0.3870151899755
1,3,6,0.251098571462137,0.78010656860662,3.1740479828669,0,1,6,6,0.386269181035459
2,2,4,0.684594319520795,0.976728186000478,1.7528031988781,0,1,6,6,0.586417871993035
2,4,5,0.737537169241131,0.787203435686977,0.297997598675079,0,1,6,6,0.346784496679902
2,4,6,0.735817271161739,0.817143798254963,0.487959162559342,0,1,6,6,0.373482283204794
2,5,4,0.73825255582959,0.0325303892756488,0,4.23433299932365,1,6,6,0.359644827898592
1,3,4,0.333882738525925,0.567186405215033,1.39982200013465,0,1,6,6,0.360154889989644
1,3,6,0.0572683443582004,0.50906362827358,2.71077170349228,0,1,6,6,0.399626506958157
1,6,3,0.179455239409327,0.104208752561458,0,0.451478921087216,1,6,6,0.37321536289528
2,3,6,0.0954563329440804,0.334587791159091,1.43478874929007,0,1,6,6,0.413200519979
2,2,3,0.793187919442164,0.876586731000145,0.500392869347889,0,1,6,6,0.545864448882639
1,3,2,0.535933343943177,0.431711652982846,0,0.62533014576199,1,6,6,0.360111509915441
1,4,6,0.0170371793289842,0.486286489985085,2.81549586393661,0,1,6,6,0.333453141152859
2,6,4,0.763573766575928,0.384294841617483,0,2.27567354975067,1,6,6,0.400134107097983
2,6,5,0.299995268834753,0.0204833056873099,0,1.67707177888466,1,6,6,0.386526074726135
1,5,2,0.221994799199512,0.0665901461926243,0,0.932427918041324,1,6,6,0.479817111045122
1,3,5,0.343899829938961,0.924441784119439,3.48325172508287,0,1,6,6,0.399603079073131
2,2,3,0.0205651461242536,0.200750911236159,1.08111459067143,0,1,6,6,0.466753982007504
1,5,6,0.204934458343747,0.517951147406339,1.87810013437555,0,1,6,6,0.346552379895002
2,5,3,0.334444424293211,0.00743909599605906,0,1.96203196978291,1,6,6,0.36042866203934
2,2,6,0.59806208014398,0.790837035882677,1.15664973443218,0,1,6,6,0.372644071001559
2,4,3,0.439466679207732,0.11647744435653,0,1.93793540910722,1,6,6,0.333203898277134
2,3,5,0.134736857439734,0.27019305865755,0.812737207306892,0,1,6,6,0.359316817019135
2,5,3,0.793414498583141,0.122020194829451,0,4.02836582252214,1,6,6,0.347139472141862
2,6,4,0.602020934504467,0.165846216569583,0,2.6170483076093,1,6,6,0.347094021737576
2,5,3,0.941717078882138,0.449571114242808,0,2.95287578783598,1,6,6,0.386483415961266
1,3,2,0.622316649007758,0.525294360483668,0,0.582133731144543,1,6,6,0.413169449195266
1,2,3,0.116715628242453,0.639563870914077,3.13708945602974,0,1,6,6,0.347241002134979
1,6,2,0.267752102235217,0.109582267286993,0,0.949019009689343,1,6,6,0.427060370799154
2,4,5,0.289660853002994,0.329956421316581,0.241773409881524,0,1,6,6,0.359872024971992
1,4,6,0.571837486965506,0.872643429261001,1.80483565377297,0,1,6,6,0.479421883821487
2,6,4,0.875257093866941,0.445976621679019,0,2.57568283312753,1,6,6,0.373227896168828
1,5,3,0.769648493625991,0.56195452183576,0,1.24616383074139,1,6,6,0.533434542827308
2,4,2,0.180761250285786,0.0543335532091249,0,0.758566182459968,1,6,6,0.732775139156729
1,4,2,0.437511202617321,0.166742280668925,0,1.62461353169038,1,6,6,0.520106201991439
2,2,5,0.0969401388880518,0.27291429148657,1.05584491559111,0,1,6,6,0.372657987289131
1,4,6,0.146878764101713,0.591388257495774,2.66705696036436,0,1,6,6,0.359899440780282
2,4,3,0.802951462940756,0.20523764528578,0,3.58628290592985,1,6,6,0.359867142047733
2,4,5,0.239565569553322,0.252111594310082,0.075276148540562,0,1,6,6,0.387144253123552
2,2,5,0.118933294489483,0.18707198984319,0.40883217212224,0,1,6,6,0.359869609121233
1,5,6,0.642101203390444,0.685050401689974,0.257695189797178,0,1,6,6,0.466482998803258
1,5,3,0.59895150717299,0.577981056448995,0,0.125822704343974,1,6,6,0.426565872970968
1,6,2,0.74478559929169,0.611567295441202,0,0.799309823102928,1,6,6,0.373760988935828
1,6,3,0.903007624625698,0.849147084098843,0,0.323163243161124,1,6,6,0.399834901094437
2,4,3,0.529208143488135,0.401267605089241,0,0.767643230393363,1,6,6,0.359915684908628
1,2,6,0.00140589801660082,0.628927965010017,3.7651324019605,0,1,6,6,0.453703110106289
1,6,4,0.657879967083167,0.423731652285779,0,1.40488988878433,1,6,6,0.359848625957966
2,6,5,0.321213232968568,0.145494211532871,0,1.05431412861418,1,6,6,0.360456748865545
2,6,2,0.857382466484505,0.0271142050750154,0,4.98160956845694,1,6,6,0.373188075143844
2,6,5,0.85759185108244,0.546241142575741,0,1.86810425104019,1,6,6,0.399859951809049
1,5,6,0.0661809821921312,0.469272694768977,2.41855027546107,0,1,6,6,0.332879188004881
1,2,3,0.0903787529516866,0.818771367808232,4.37035568913927,0,1,6,6,0.359552654903382
2,4,6,0.387186320678883,0.440491649992993,0.319831975884658,0,1,6,6,0.35961778415367
1,4,5,0.0485840006957687,0.551299693785282,3.01629415853708,0,1,6,6,0.360176969785243
1,5,3,0.267987807406107,0.0710790744382325,0,1.18145239780725,1,6,6,0.519807218108326
1,3,4,0.00418398808882758,0.320287808925047,1.89662292501732,0,1,6,6,0.360182438977063
1,2,5,0.0407395037080811,0.70883882171886,4.00859590806467,0,1,6,6,0.413397949188948
2,2,3,0.00340632535675835,0.250110271037608,1.4802236740851,0,1,6,6,0.439837380778044
1,3,5,0.412103825440679,0.684858220016983,1.63652636745783,0,1,6,6,0.319631894584745
1,2,5,0.357276483139618,0.956527475247405,3.59550595264673,0,1,6,6,0.399562977254391
2,5,4,0.620552974576388,0.59276614226064,0,0.166720993894488,1,6,6,0.426748269703239
1,3,4,0.518947066515194,0.94334692086249,2.54639912608378,0,1,6,6,0.373203839641064
2,4,6,0.554699707103288,0.596034670060517,0.248009777743374,0,1,6,6,0.359819383826107
1,4,6,0.0661645070957786,0.855064328226756,4.73339892678587,0,1,6,6,0.359475401695818
2,2,4,0.0427590799717042,0.65185708443255,3.65458802676508,0,1,6,6,0.493385753128678
2,5,3,0.833240865186435,0.279221188407029,0,3.32411806067644,1,6,6,0.346155147068202
2,6,5,0.897523376577312,0.170220594001105,0,4.36381669545724,1,6,6,0.347107782028615
1,6,3,0.550152804958705,0.418192940958865,0,0.791759183999039,1,6,6,0.493187001906335
