choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
1,6,2,0.979317923998143,0.396348636781959,0,3.4978157232971,1,6,6,0.413859053049237
2,5,4,0.656711003117594,0.341829397409144,0,1.88928963425071,1,6,6,0.400423180079088
1,5,6,0.487245738733209,0.762746905797509,1.6530070023858,0,1,6,6,0.49294366617687
2,2,5,0.308681737775301,0.586321692255475,1.66583972688105,0,1,6,6,0.466069826157764
2,2,4,0.562494501733451,0.845090634117411,1.69557679430376,0,1,6,6,0.959582699928433
1,4,6,0.0236343359684732,0.222284622128254,1.19190171695869,0,1,6,6,0.373256627935916
2,6,4,0.916965703906941,0.442585563958895,0,2.84628083968828,1,6,6,0.559595472877845
2,6,5,0.997949462848692,0.53662209796562,0,2.76796418929843,1,6,6,0.44020035606809
2,2,5,0.267722591416781,0.613593941840154,2.07522810254024,0,1,6,6,0.826362228952348
1,6,3,0.95738960847137,0.884152876159247,0,0.439420393872736,1,6,6,1.13326144195162
1,3,4,0.598904919623819,0.7949841175205,1.17647518738009,0,1,6,6,0.439620908815414
2,6,2,0.912103487603415,0.119111804812733,0,4.75795009674409,1,6,6,0.520024188095704
1,6,5,0.226407419529933,0.101637794217857,0,0.748617751872455,1,6,6,0.586238116025925
1,3,2,0.727407537739448,0.538486786903109,0,1.13352450501804,1,6,6,0.479670197935775
2,4,3,0.557272451723587,0.0249037467990554,0,3.19421222954719,1,6,6,0.360036411089823
2,2,5,0.136492559284201,0.375506425451257,1.43408319700234,0,1,6,6,0.399058591807261
1,2,4,0.038757240417766,0.919559633321855,5.28481435742453,0,1,6,6,0.373177353059873
1,3,5,0.316047576868929,0.811624436085869,2.97346115530164,0,1,6,6,0.385994747048244
2,5,6,0.428140300991079,0.478219083733027,0.30047269645169,0,1,6,6,0.413574328878894
1,3,5,0.0965494751448508,0.523478107305001,2.5615717929609,0,1,6,6,0.399897918105125
2,3,5,0.348373318253259,0.518792668133412,1.02251609928092,0,1,6,6,0.41267376113683
1,2,4,0.106725665324705,0.738257112325289,3.7891886820035,0,1,6,6,0.373058259952813
1,4,3,0.898756063961776,0.849520958889984,0,0.295410630430752,1,6,6,0.519493927014992
2,5,2,0.79716513948383,0.0531800538549107,0,4.46391051377352,1,6,6,0.426254366990179
2,3,5,0.204468822201932,0.230749358530505,0.157683217971438,0,1,6,6,0.373562162974849
1,4,6,0.931633885452353,0.971912395661656,0.241671061255816,0,1,6,6,0.586733862059191
1,5,4,0.354428587180762,0.31685336042049,0,0.225451360561629,1,6,6,0.453316861996427
1,5,3,0.811428944026785,0.686262258182402,0,0.751000115066301,1,6,6,0.480416300008073
2,2,3,0.345539600283624,0.484061966875597,0.831134199551835,0,1,6,6,0.546815398149192
2,5,3,0.657250907112495,0.17139627839038,0,2.91512777233269,1,6,6,0.400421810802072
2,6,4,0.937347548518957,0.0565203395935336,0,5.28496325355254,1,6,6,0.359808751847595
1,2,4,0.0951806563395917,0.701291099517276,3.63666265906611,0,1,6,6,0.360394662013277
2,6,2,0.946296976854232,0.413289989071568,0,3.19804192669598,1,6,6,1.19973245402798
2,2,6,0.466207870964989,0.555687308570225,0.536876625631413,0,1,6,6,0.413485458120704
1,6,5,0.197061749266955,0.0168199297119025,0,1.08145091733031,1,6,6,0.386936011025682
2,5,4,0.544784259304769,0.189046135260279,0,2.13442874426694,1,6,6,0.438752561109141
2,3,4,0.727420005820422,0.74803782382423,0.123706908022848,0,1,6,6,0.520366213982925
1,6,2,0.644502889665078,0.160066600963504,0,2.90661773220944,1,6,6,0.425908915931359
1,2,5,0.0437657982314778,0.571770876446632,3.16803046929093,0,1,6,6,0.399926611920819
1,4,5,0.106525741101487,0.378130692699054,1.6296297095854,0,1,6,6,0.386532302945852
1,4,6,0.194404121113198,0.996263128703583,4.81115404554231,0,1,6,6,0.439875141950324
2,5,4,0.899544933298391,0.0706788567223953,0,4.97319645945597,1,6,6,0.373414563946426
2,3,6,0.307391490464747,0.328780240998035,0.128332503199732,0,1,6,6,0.427224561106414
2,4,5,0.263759626198448,0.328152779176902,0.386358917870726,0,1,6,6,0.426971402019262
2,2,5,0.241187264789449,0.337016789865222,0.574977150454641,0,1,6,6,0.373992128996179
1,6,2,0.566847489479393,0.00575568015023865,0,3.36655085597492,1,6,6,0.533206437947229
1,6,3,0.684668865839331,0.229628161634145,0,2.73024422523111,1,6,6,0.480467597022653
1,3,4,0.203132734262912,0.969013097681577,4.59528218051199,0,1,6,6,0.386512317927554
2,2,4,0.248586644068634,0.36260180797549,0.684090983441142,0,1,6,6,0.426757007138804
1,4,3,0.121456210558049,0.109723416208161,0,0.0703967660993322,1,6,6,0.359916706103832
2,6,5,0.656226608276473,0.25880027527865,0,2.38455799798693,1,6,6,0.440428279107437
1,5,2,0.541622110894705,0.197925960737246,0,2.06217690094475,1,6,6,0.38671569689177
2,2,5,0.639787711035361,0.70712439981621,0.40402013268509,0,1,6,6,0.532588955946267
1,4,5,0.127284257266337,0.415905710969076,1.73172872221644,0,1,6,6,0.453021834837273
1,3,2,0.901482198341508,0.51477964432667,0,2.32021532408903,1,6,6,0.573334271088243
1,5,2,0.458163475831115,0.167516996696366,0,1.74387887480849,1,6,6,0.426046065054834
1,6,2,0.754490017310944,0.713720945042428,0,0.244614433611097,1,6,6,0.400110869901255
1,5,2,0.421442196435035,0.178995483638251,0,1.45468027678071,1,6,6,0.3601992840413
1,6,2,0.0990646789311733,0.0437971716950634,0,0.331605043416659,1,6,6,0.385991343064234
2,5,4,0.690498575889738,0.209564978820069,0,2.88560158241801,1,6,6,0.373604701831937
2,2,4,0.118603610954528,0.257637805891055,0.834205169619157,0,1,6,6,0.427087629912421
2,2,6,0.524267509358128,0.770721977004186,1.47872680587635,0,1,6,6,0.413363075116649
1,6,3,0.869448719019745,0.443557413501459,0,2.55534783310972,1,6,6,0.399929120903835
2,4,3,0.716510912737116,0.109044833159561,0,3.64479647746533,1,6,6,0.400077129947022
1,5,2,0.763029117958168,0.680000180229545,0,0.49817362637174,1,6,6,0.426597581012174
2,3,2,0.787800016714167,0.12814825965471,0,3.95791054235674,1,6,6,0.479891066905111
1,6,5,0.940789658548678,0.851791227633036,0,0.533990585493851,1,6,6,0.439521444961429
1,6,2,0.728510592006385,0.623771554149581,0,0.628434227140822,1,6,6,0.413252798141912
1,2,4,0.132795168148724,0.888391075603846,4.53357544473073,0,1,6,6,0.399668251164258
