choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
2,5,4,0.484927146455705,0.170550481030043,0,1.88625999255397,1,6,6,0.359571021050215
1,6,2,0.625348157540591,0.226483784721458,0,2.3931862369148,1,6,6,0.760079151019454
1,5,3,0.526233649126363,0.501251040259959,0,0.149895653198425,1,6,6,0.506972343660891
1,3,4,0.141394181708523,0.524908751959404,2.30108742150529,0,1,6,6,0.332925891503692
2,4,2,0.913901818410448,0.0345638068553823,0,5.27602806933039,1,6,6,0.332966145128012
2,5,4,0.517889637741209,0.171141516496959,0,2.0804887274655,1,6,6,0.346620638854802
2,4,5,0.0881232428774811,0.164044036606347,0.455524762373196,0,1,6,6,0.426521692425013
2,2,6,0.126185352972795,0.797227413764795,4.026252364752,0,1,6,6,0.373410202562809
1,2,4,0.299614573037072,0.622129034075015,1.93508676622765,0,1,6,6,0.3864924935624
2,2,6,0.363691054453929,0.460544040641069,0.58111791712284,0,1,6,6,0.359832301735878
2,4,6,0.00625075307034457,0.32980343016321,1.94131606255719,0,1,6,6,0.533458565361798
1,3,2,0.552164624702262,0.230847370918303,0,1.92790352270375,1,6,6,0.38619789481163
2,4,6,0.917351266330737,0.922733220701447,0.0322917262242606,0,1,6,6,0.373186132870615
1,3,2,0.422684279001637,0.054677180505673,0,2.20804259097578,1,6,6,0.507017077878118
2,5,3,0.594946113692106,0.259332823222192,0,2.01367974281948,1,6,6,0.386630459688604
1,4,5,0.208724263221363,0.678658221233011,2.81960374806989,0,1,6,6,0.373191202990711
2,2,3,0.306579786029914,0.686463804769546,2.27930411243779,0,1,6,6,0.599747016094625
2,6,3,0.822647751692053,0.240762688331661,0,3.49131038016235,1,6,6,0.386793685145676
2,3,2,0.930569940214311,0.0889851819206891,0,5.04950854976173,1,6,6,0.385971087962389
1,6,3,0.580078648207746,0.381840427583941,0,1.18942932374283,1,6,6,0.373172447085381
2,6,5,0.598715365211812,0.155268561632963,0,2.6606808214731,1,6,6,0.359858848154545
1,4,2,0.90241245501787,0.442190897391267,0,2.76132934575962,1,6,6,0.666704181581736
1,4,6,0.00546593312428609,0.342595672394426,2.02277843562084,0,1,6,6,0.41284785233438
2,5,4,0.79921487057545,0.367037497166096,0,2.59306424045612,1,6,6,0.386211250908673
2,4,5,0.502515563509667,0.894597638814988,2.35249245183193,0,1,6,6,0.50623638741672
2,5,6,0.203157686257343,0.31767734620612,0.687117959692664,0,1,6,6,0.372883381322026
2,3,6,0.071642012368721,0.0873018810932068,0.0939592123469148,0,1,6,6,0.346836194396019
1,5,2,0.633426714052179,0.556829501202716,0,0.459583277096778,1,6,6,0.360280029475689
2,2,6,0.224681955401172,0.933255469861094,4.25144108675953,0,1,6,6,1.14622008241713
1,5,2,0.135297932725073,0.0446323137938195,0,0.54399371358752,1,6,6,1.17313303798437
2,6,3,0.851491332916306,0.0456269108902788,0,4.83518653215616,1,6,6,0.372531041502953
2,2,5,0.101820754866032,0.747551723731473,3.87438581319264,0,1,6,6,0.45261013507843
1,3,2,0.792341290410767,0.661557228612507,0,0.784704370789558,1,6,6,0.452590904198587
1,3,4,0.0221681436627024,0.579990539038549,3.34693437225508,0,1,6,6,0.359903933480382
2,6,5,0.702300770069613,0.109281983743087,0,3.55811271795915,1,6,6,0.359276995994151
1,5,2,0.949441664828659,0.421012045080313,0,3.17057771849007,1,6,6,0.546690413728356
1,6,2,0.908881353637614,0.56891058737827,0,2.03982459755606,1,6,6,0.719474578276277
2,5,4,0.9454036070711,0.398424043971311,0,3.28187737859873,1,6,6,0.71913949213922
1,3,4,0.5111342279758,0.632969589267378,0.731012167749467,0,1,6,6,0.4667913261801
2,4,2,0.706731146064927,0.0303719132348764,0,4.05815539698031,1,6,6,0.359595260582864
1,6,4,0.955244880148789,0.800700660702167,0,0.927265316679731,1,6,6,0.492583975195885
1,6,2,0.229917286536618,0.160006539970639,0,0.41946447939587,1,6,6,0.34712328761816
2,2,5,0.757171532026106,0.781938762768143,0.148603384452221,0,1,6,6,0.559450732544065
2,2,6,0.267314860721731,0.760864150133386,2.96129573646993,0,1,6,6,0.372902302071452
1,3,5,0.405623292739328,0.853418553179791,2.68677156264278,0,1,6,6,0.413186704739928
2,2,6,0.0546473064714332,0.431787627018889,2.26284192328474,0,1,6,6,0.373184454627335
1,6,2,0.487306421383892,0.159024199079268,0,1.96969333382775,1,6,6,0.373215503059328
1,3,4,0.269545484459747,0.927843728534805,3.94978946445034,0,1,6,6,0.373750695958734
1,4,2,0.291258438625959,0.109674020255764,0,1.08950651022117,1,6,6,0.413764311932027
2,2,6,0.72365536760709,0.907046091233867,1.10034434176066,0,1,6,6,0.386201441287994
2,4,3,0.892157539209424,0.491761492794269,0,2.40237627849093,1,6,6,0.412839750759304
1,2,3,0.0474118390341344,0.850778646697653,4.82020084598111,0,1,6,6,0.372627916745842
2,2,3,0.163507575711006,0.654141935358821,2.94380615788689,0,1,6,6,0.426517874002457
2,2,3,0.156708483191537,0.799477000161762,3.85661110182135,0,1,6,6,1.01317020319402
1,5,6,0.180806261105838,0.810830405825204,3.7801448683162,0,1,6,6,0.400353897362947
1,6,4,0.50104369432714,0.49934557289786,0,0.010188728575683,1,6,6,0.359851608984172
2,2,5,0.837143723311435,0.874557695293127,0.224483831890153,0,1,6,6,0.559502576477826
2,4,5,0.0417650230423384,0.341169855716252,1.79642899604348,0,1,6,6,0.506184210069478
2,3,5,0.609847270236279,0.703070861149147,0.559341545477203,0,1,6,6,0.480378441512585
2,4,2,0.927075615118759,0.359863300975348,0,3.40327388486046,1,6,6,0.386752090416849
1,5,2,0.497737447031651,0.473272260964509,0,0.146791116402853,1,6,6,0.546479372307658
1,6,2,0.83043782777639,0.168571437787531,0,3.97119833993316,1,6,6,0.612852934747934
2,2,6,0.184943667699091,0.34822301862213,0.979676105538232,0,1,6,6,0.373521012254059
1,6,2,0.525991292915303,0.335660027496358,0,1.14198759251367,1,6,6,0.372907541692257
1,4,5,0.196929557340652,0.488617655117352,1.7501285866602,0,1,6,6,0.399837169796228
1,6,5,0.651545137936038,0.519133290983333,0,0.794471081716227,1,6,6,0.440078120678663
2,2,6,0.0908191041512504,0.396683470065092,1.83518619548305,0,1,6,6,0.386209997348487
1,2,5,0.0406810301545453,0.726073807443526,4.11235666373389,0,1,6,6,0.319327723234892
1,2,3,0.528748399358591,0.563903656119436,0.210931540565067,0,1,6,6,0.599772361107171
2,6,5,0.430367176155731,0.181129649365847,0,1.4954251607393,1,6,6,0.733036299236119
2,2,6,0.621012663292239,0.825228833977705,1.2252970241128,0,1,6,6,0.412626788951457
1,5,2,0.334751312776819,0.165313839989395,0,1.01662483672454,1,6,6,0.39989520329982
1,3,5,0.243337543328916,0.980617798390155,4.42368153036743,0,1,6,6,0.399793290533125
2,5,3,0.774044476344271,0.365513918160235,0,2.45118334910422,1,6,6,0.386552020907402
1,3,2,0.44954549402443,0.391827782798478,0,0.346306267355711,1,6,6,0.479265386238694
2,6,5,0.56709570743474,0.177554855671504,0,2.33724511057942,1,6,6,0.372533336281776
1,5,3,0.993766517841148,0.535074300381855,0,2.75215330475576,1,6,6,0.666150242090225
2,2,5,0.425097097840671,0.606923408157622,1.09095786190171,0,1,6,6,0.519237614236772
1,6,4,0.756370695194402,0.322274132316128,0,2.60457937726964,1,6,6,0.493128481321037
2,4,2,0.689063046914089,0.0826294850942816,0,3.63860137091884,1,6,6,0.34652756433934
1,4,5,0.290887193424109,0.941059878999861,3.90103611345451,0,1,6,6,0.399260187521577
2,6,4,0.732690682044574,0.332293123161557,0,2.40238535329811,1,6,6,0.412549443542957
1,5,4,0.121101590861148,0.118648247848567,0,0.0147200580754876,1,6,6,1.09291584696621
2,3,4,0.0800439813547041,0.299194628512112,1.31490388294445,0,1,6,6,0.519783758558333
2,3,6,0.496571027905015,0.848247549891587,2.11005913191943,0,1,6,6,0.746404354460537
1,6,4,0.669564514732717,0.37079911277201,0,1.79259241176424,1,6,6,0.81300978641957
2,2,6,0.472998199273366,0.680735187456354,1.24642192909793,0,1,6,6,0.347084843553603
2,2,3,0.103095063987698,0.389010715479502,1.71549390895082,0,1,6,6,0.385988066904247
2,4,6,0.113199972134642,0.174576854880236,0.368261296473565,0,1,6,6,0.386214687488973
2,4,3,0.887794706452542,0.165631347878664,0,4.33298015144327,1,6,6,0.373198172077537
2,6,3,0.769101302497602,0.285591077192496,0,2.90106135183063,1,6,6,0.35985364113003
1,4,5,0.117072294055052,0.678533769994291,3.36876885563543,0,1,6,6,0.372623137198389
1,6,3,0.338827728451615,0.30358415111135,0,0.211461464041593,1,6,6,0.386203202418983
1,5,4,0.244565593658279,0.184104513928343,0,0.362766478379614,1,6,6,0.372899976558983
2,4,2,0.881494270116787,0.274197852832357,0,3.64377850370658,1,6,6,0.426507671363652
2,6,5,0.641726504844486,0.159971543196575,0,2.89052976988746,1,6,6,0.372870543040335
2,5,3,0.704142524257369,0.11903993232131,0,3.51061555161635,1,6,6,0.372899496927857
2,4,2,0.851682378841416,0.000348169356746678,0,5.10800525690802,1,6,6,0.465921675786376
1,3,6,0.00242583965995621,0.695008176702544,4.15549402225553,0,1,6,6,0.346540744416416
2,5,3,0.62298317096335,0.152176056593739,0,2.82484268621767,1,6,6,0.373481293208897
2,6,5,0.715759394558035,0.253270408722232,0,2.77493391501481,1,6,6,0.3862389549613
