choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
1,5,4,0.977916350112258,0.976972565975493,0,0.00566270482058728,1,6,6,0.373794292012462
2,5,3,0.895882030434852,0.0892855185499813,0,4.83957907130922,1,6,6,0.34698155100341
2,3,6,0.248566303983594,0.653871052271626,2.43182848972819,0,1,6,6,0.546230609994382
1,5,3,0.503698040965804,0.212619961804068,0,1.74646847497042,1,6,6,0.439880117977737
2,3,2,0.996386557815776,0.546438768760505,0,2.69968673433163,1,6,6,0.613350569008617
2,3,5,0.754257793889501,0.810741900843914,0.338904641726476,0,1,6,6,0.546629657997983
2,2,3,0.0601521204505824,0.459514497061965,2.3961742596683,0,1,6,6,0.600251438008854
1,6,3,0.995514514388291,0.0705655687817212,0,5.54969367363942,1,6,6,0.559806273988215
2,3,5,0.10498036542208,0.405001648890321,1.80012770080945,0,1,6,6,0.600039688986726
2,4,6,0.486815216246441,0.903339453927865,2.49914542608855,0,1,6,6,0.440030055993702
1,6,5,0.679206796772409,0.42863335387252,0,1.50344065739933,1,6,6,0.6258693029813
2,2,3,0.0182235459881944,0.546023574912,3.16680017354284,0,1,6,6,0.61294372699922
2,5,4,0.739459401340903,0.0941583365640409,0,3.87180638866118,1,6,6,0.399932418018579
1,5,2,0.490190450796015,0.205181780832439,0,1.71005201978146,1,6,6,0.400949498987757
1,6,2,0.391047550081763,0.33617422419422,0,0.329239955325257,1,6,6,0.399839871010045
2,2,5,0.226447463141031,0.571977535994713,2.07318043712209,0,1,6,6,0.599736147007206
1,3,4,0.0461689192085382,0.684717449212781,3.83129118002546,0,1,6,6,0.373726346006151
1,4,5,0.22791198744807,0.516773039715725,1.73316631360593,0,1,6,6,0.399598421005066
2,3,5,0.0078941094725831,0.340037359083089,1.99285949766303,0,1,6,6,0.613364821998402
1,5,6,0.256410548117203,0.49208220583018,1.41402994627786,0,1,6,6,0.426381799014052
