choice,leftcolor,rightcolor,leftwait,rightwait,leftbuffer,rightbuffer,iti,waitrange,buffrange,reactiontime
2,4,6,0.579159244699012,0.929425656296977,2.10159846958779,0,1,6,6,0.399473667144775
2,4,6,0.0768362153679301,0.386271688801363,1.8566128406006,0,1,6,6,0.546173034003004
1,4,2,0.12887703540217,0.0363340042700684,0,0.555258186792609,1,6,6,0.37387233809568
1,5,2,0.364682280628328,0.215090520314449,0,0.897550561883278,1,6,6,0.400321958120912
2,2,6,0.00505086546998977,0.152198789246473,0.882887542658899,0,1,6,6,0.400166695937514
1,4,6,0.533507472152592,0.877344767505929,2.06302377212002,0,1,6,6,0.719802420120686
2,3,6,0.102375035687524,0.617224800222192,3.08909858720801,0,1,6,6,0.466872962890193
2,3,4,0.422422939176868,0.662338745623053,1.43949483867711,0,1,6,6,0.61268112109974
1,3,6,0.0743003711450381,0.766337834655465,4.15222478106256,0,1,6,6,0.49319682107307
2,6,5,0.30951966965083,0.0150716677378266,0,1.76668801147802,1,6,6,0.426114099100232
2,6,2,0.575536652270489,0.0445147101043326,0,3.18613165299694,1,6,6,0.666395450942218
2,2,6,0.460869501559469,0.833712709990196,2.23705925058437,0,1,6,6,0.42669142386876
2,2,5,0.491893792288328,0.847057291235336,2.13098099368204,0,1,6,6,0.933803501073271
1,5,2,0.760798699111118,0.743735960565384,0,0.102376431274403,1,6,6,4.29207896906883
2,6,5,0.480401643309929,0.0495912656418939,0,2.58486226600821,1,6,6,0.439467001939192
1,6,2,0.771652119127872,0.157166182136706,0,3.68691562194699,1,6,6,0.440226999111474
1,5,3,0.417884282031043,0.381128095733527,0,0.220537117785093,1,6,6,1.18719511502422
2,4,2,0.689799568937067,0.461355125280728,0,1.37066666193803,1,6,6,2.57212069490924
2,4,5,0.218924276167026,0.301970543480465,0.498277603880632,0,1,6,6,0.440120127052069
2,6,5,0.943132362301989,0.368176541462623,0,3.4497349250362,1,6,6,0.826521689072251
2,2,4,0.230288104261406,0.742382952823482,3.07256909137246,0,1,6,6,0.62616500002332
1,4,2,0.585945763432396,0.431224248572823,0,0.928329089157437,1,6,6,0.520211260998622
2,3,6,0.396779930869481,0.746557790202348,2.09866715599721,0,1,6,6,0.413484594086185
1,6,5,0.998210521414043,0.924233405815546,0,0.443862693590979,1,6,6,0.439717177068815
2,4,3,0.373420140414229,0.0722999419422354,0,1.80672119083196,1,6,6,0.426291921874508
1,4,3,0.666184671067719,0.565766635148677,0,0.602508215514248,1,6,6,0.519543210044503
1,3,5,0.168419480867879,0.626214946446109,2.74677279346938,0,1,6,6,0.893093488877639
2,5,6,0.0555419279521061,0.513836826437077,2.74976939090983,0,1,6,6,0.586757109034806
1,4,2,0.591692153639948,0.570026226607164,0,0.129995562196707,1,6,6,2.53296332689933
2,6,4,0.689709185478142,0.0863146135054131,0,3.62036743183637,1,6,6,0.599833220941946
2,5,4,0.413761117222608,0.0830971603668747,0,1.9839837411344,1,6,6,0.373148071113974
1,3,5,0.0252394927783122,0.4756961527633,2.70273995990993,0,1,6,6,0.426478795940056
1,3,6,0.0039249835554161,0.967198615878447,5.77964179393819,0,1,6,6,0.373806642135605
1,6,4,0.722398927771672,0.448844076808935,0,1.64132910577642,1,6,6,1.02635577996261
2,6,2,0.718954067080726,0.461005425760991,0,1.54769184791841,1,6,6,2.3323140789289
2,2,6,0.64597699215914,0.935307218663072,1.73598135902359,0,1,6,6,0.439835756085813
2,6,5,0.998345153871153,0.187001112469938,0,4.86806424840729,1,6,6,0.400284958072007
2,6,5,0.959904688857451,0.118105627185714,0,5.05079437003042,1,6,6,0.373848039889708
1,2,3,0.189352481248487,0.447152343321197,1.54679917243626,0,1,6,6,0.45281090401113
1,6,2,0.130840696455371,0.0395853254197097,0,0.547532226213968,1,6,6,0.386166909942403
2,4,5,0.205594040549171,0.218135633607458,0.0752495583497219,0,1,6,6,0.439887169050053
1,5,2,0.977719175153281,0.322245357242527,0,3.93284290746452,1,6,6,0.479782690061256
